490138,2017,liga+nacional+de+guatemala,7256,C8142F,Petapa,7257,000099,Comunicaciones
491279,2017,liga+nacional+de+guatemala,7258,000000,Municipal,7259,000099,Xelaju
491281,2017,liga+nacional+de+guatemala,7253,C8142F,Antigua,7252,000099,Marquense
491282,2017,liga+nacional+de+guatemala,7870,C8142F,Malacateco,7251,000099,Suchitepequez
491283,2017,liga+nacional+de+guatemala,17516,000000,Guastatoya,7254,000099,Coban Imperial
491300,2017,liga+nacional+de+guatemala,7254,C8142F,Coban Imperial,18791,000000,Siquinala
491753,2017,liga+nacional+de+guatemala,7257,C8142F,Comunicaciones,17516,000000,Guastatoya
491754,2017,liga+nacional+de+guatemala,18792,000000,Sanarate,7258,C60000,Municipal
491756,2017,liga+nacional+de+guatemala,7259,C8142F,Xelaju,7870,000099,Malacateco
491757,2017,liga+nacional+de+guatemala,7252,C8142F,Marquense,7256,000099,Petapa
491784,2017,liga+nacional+de+guatemala,18791,000000,Siquinala,7257,000099,Comunicaciones
491785,2017,liga+nacional+de+guatemala,7251,C8142F,Suchitepequez,7259,000099,Xelaju
491786,2017,liga+nacional+de+guatemala,7870,C8142F,Malacateco,18792,000000,Sanarate
491787,2017,liga+nacional+de+guatemala,7258,000000,Municipal,7254,000099,Coban Imperial
491788,2017,liga+nacional+de+guatemala,17516,000000,Guastatoya,7252,000099,Marquense
491789,2017,liga+nacional+de+guatemala,7256,C8142F,Petapa,7253,000099,Antigua
491792,2017,liga+nacional+de+guatemala,7256,C8142F,Petapa,17516,000000,Guastatoya
491795,2017,liga+nacional+de+guatemala,18792,000000,Sanarate,7251,000099,Suchitepequez
491796,2017,liga+nacional+de+guatemala,7253,C8142F,Antigua,7259,000099,Xelaju
491797,2017,liga+nacional+de+guatemala,7252,C8142F,Marquense,18791,000000,Siquinala
491798,2017,liga+nacional+de+guatemala,7254,C8142F,Coban Imperial,7870,000099,Malacateco
491799,2017,liga+nacional+de+guatemala,7257,C8142F,Comunicaciones,7258,000000,Municipal
492040,2017,liga+nacional+de+guatemala,7251,C8142F,Suchitepequez,7253,000099,Antigua
493745,2017,liga+nacional+de+guatemala,18791,000000,Siquinala,7256,000099,Petapa
493746,2017,liga+nacional+de+guatemala,7258,000000,Municipal,7252,000099,Marquense
493747,2017,liga+nacional+de+guatemala,7251,C8142F,Suchitepequez,7254,000099,Coban Imperial
493748,2017,liga+nacional+de+guatemala,7870,C8142F,Malacateco,7257,000099,Comunicaciones
493749,2017,liga+nacional+de+guatemala,7259,C8142F,Xelaju,18792,000000,Sanarate
493750,2017,liga+nacional+de+guatemala,17516,000000,Guastatoya,7253,000099,Antigua
493761,2017,liga+nacional+de+guatemala,7257,C8142F,Comunicaciones,7251,000099,Suchitepequez
493762,2017,liga+nacional+de+guatemala,7253,C8142F,Antigua,18792,000000,Sanarate
493763,2017,liga+nacional+de+guatemala,7252,C8142F,Marquense,7870,000099,Malacateco
493764,2017,liga+nacional+de+guatemala,7254,C8142F,Coban Imperial,7259,000099,Xelaju
494029,2017,liga+nacional+de+guatemala,7256,C8142F,Petapa,7258,000000,Municipal
494446,2017,liga+nacional+de+guatemala,7259,C8142F,Xelaju,7257,000099,Comunicaciones
494447,2017,liga+nacional+de+guatemala,18791,000000,Siquinala,7253,000099,Antigua
494448,2017,liga+nacional+de+guatemala,18792,000000,Sanarate,7254,000099,Coban Imperial
494449,2017,liga+nacional+de+guatemala,7258,000000,Municipal,17516,C60000,Guastatoya
494450,2017,liga+nacional+de+guatemala,7251,C8142F,Suchitepequez,7252,000099,Marquense
494451,2017,liga+nacional+de+guatemala,7870,C8142F,Malacateco,7256,000099,Petapa
495662,2017,liga+nacional+de+guatemala,18791,000000,Siquinala,7258,C60000,Municipal
495663,2017,liga+nacional+de+guatemala,7252,C8142F,Marquense,7259,000099,Xelaju
495664,2017,liga+nacional+de+guatemala,7253,C8142F,Antigua,7254,000099,Coban Imperial
495665,2017,liga+nacional+de+guatemala,7257,C8142F,Comunicaciones,18792,000000,Sanarate
495666,2017,liga+nacional+de+guatemala,17516,000000,Guastatoya,7870,000099,Malacateco
495667,2017,liga+nacional+de+guatemala,7256,C8142F,Petapa,7251,000099,Suchitepequez
496423,2017,liga+nacional+de+guatemala,7259,C8142F,Xelaju,7256,000099,Petapa
496424,2017,liga+nacional+de+guatemala,18792,000000,Sanarate,7252,000099,Marquense
496425,2017,liga+nacional+de+guatemala,7258,000000,Municipal,7253,000099,Antigua
496426,2017,liga+nacional+de+guatemala,7251,C8142F,Suchitepequez,17516,000000,Guastatoya
496427,2017,liga+nacional+de+guatemala,7870,C8142F,Malacateco,18791,000000,Siquinala
496428,2017,liga+nacional+de+guatemala,7254,C8142F,Coban Imperial,7257,000099,Comunicaciones
496455,2017,liga+nacional+de+guatemala,18791,000000,Siquinala,7251,000099,Suchitepequez
496456,2017,liga+nacional+de+guatemala,7258,000000,Municipal,7870,000099,Malacateco
496457,2017,liga+nacional+de+guatemala,7253,C8142F,Antigua,7257,000099,Comunicaciones
