women,1978,4,Friendly Women,2000010102,Saturday 08/04/1978,"",29457,19780408,sui,Switzerland,/world-match-centre/teams/country=sui/women/index.html,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,0-2,"CHIASSO - Chiasso , Switzerland"
women,1978,4,Friendly Women,2000010102,Saturday 08/04/1978,"",29460,19780408,sco,Scotland,/world-match-centre/teams/country=sco/women/index.html,nir,Northern Ireland,/world-match-centre/teams/country=nir/women/index.html,6-1,"GLENROTHES - Glenrothes , Scotland"
women,1978,4,Friendly Women,2000010102,Saturday 15/04/1978,"",29461,19780415,fra,France,/world-match-centre/teams/country=fra/women/index.html,bel,Belgium,/world-match-centre/teams/country=bel/women/index.html,0-1,"MEAUX - Meaux , France"
women,1978,5,Friendly Women,2000010102,Saturday 20/05/1978,"",29462,19780520,bel,Belgium,/world-match-centre/teams/country=bel/women/index.html,sui,Switzerland,/world-match-centre/teams/country=sui/women/index.html,2-0,"DIEST - Diest , Belgium"
women,1978,5,Friendly Women,2000010102,Sunday 28/05/1978,"",29463,19780528,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,1-1,"NAPLES - Naples , Italy"
women,1978,5,Friendly Women,2000010102,Tuesday 30/05/1978,"",29464,19780530,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,1-0,"ROME - Rome , Italy"
women,1978,6,Friendly Women,2000010102,Saturday 03/06/1978,"",29465,19780603,wal,Wales,/world-match-centre/teams/country=wal/women/index.html,fra,France,/world-match-centre/teams/country=fra/women/index.html,1-1,"Penydarren Park - Merthyr Tydfil , Wales"
women,1978,7,Friendly Women,2000010102,Friday 07/07/1978,"",29466,19780707,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,1-2,"KOLDING - Kolding , Denmark"
women,1978,7,Friendly Women,2000010102,Friday 07/07/1978,"",29467,19780707,den,Denmark,/world-match-centre/teams/country=den/women/index.html,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,4-0,"KOLDING - Kolding , Denmark"
women,1978,7,Friendly Women,2000010102,Saturday 08/07/1978,"",29356,19780708,den,Denmark,/world-match-centre/teams/country=den/women/index.html,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,2-0,"BRANDE - Brande , Denmark"
