445725,2016,north+american+soccer+league,18207,000000,Puerto Rico FC,9725,c60000,North Carolina FC
445728,2016,north+american+soccer+league,9725,000000,North Carolina FC,17362,000099,Minnesota United FC
445737,2016,north+american+soccer+league,17360,000000,Indy Eleven,9725,c60000,North Carolina FC
445741,2016,north+american+soccer+league,9725,000000,North Carolina FC,18158,C60000,Rayo OKC
445746,2016,north+american+soccer+league,9725,000000,North Carolina FC,17359,C60000,Fort Lauderdale Strikers
445750,2016,north+american+soccer+league,18158,000000,Rayo OKC,9725,c60000,North Carolina FC
445760,2016,north+american+soccer+league,9725,000000,North Carolina FC,17357,C60000,FC Edmonton
445767,2016,north+american+soccer+league,17361,000000,Tampa Bay Rowdies,9725,c60000,North Carolina FC
445772,2016,north+american+soccer+league,18159,000000,Miami FC,9725,c60000,North Carolina FC
445775,2016,north+american+soccer+league,9725,000000,North Carolina FC,17356,C60000,Ottawa Fury FC
445781,2016,north+american+soccer+league,9725,000000,North Carolina FC,17754,C60000,Jacksonville Armada
445795,2016,north+american+soccer+league,9725,000000,North Carolina FC,17360,C60000,Indy Eleven
445803,2016,north+american+soccer+league,9725,000000,North Carolina FC,18207,C60000,Puerto Rico FC
445812,2016,north+american+soccer+league,17754,000000,Jacksonville Armada,9725,c60000,North Carolina FC
445815,2016,north+american+soccer+league,17357,000000,FC Edmonton,9725,c60000,North Carolina FC
445823,2016,north+american+soccer+league,17356,000000,Ottawa Fury FC,9725,c60000,North Carolina FC
445829,2016,north+american+soccer+league,9725,000000,North Carolina FC,18159,C60000,Miami FC
445835,2016,north+american+soccer+league,17359,000000,Fort Lauderdale Strikers,9725,c60000,North Carolina FC
445843,2016,north+american+soccer+league,9725,000000,North Carolina FC,17361,C60000,Tampa Bay Rowdies
445846,2016,north+american+soccer+league,17362,C8142F,Minnesota United FC,9725,000000,North Carolina FC
445853,2016,north+american+soccer+league,17360,000000,Indy Eleven,9725,c60000,North Carolina FC
445858,2016,north+american+soccer+league,9725,000000,North Carolina FC,17754,C60000,Jacksonville Armada
445867,2016,north+american+soccer+league,17357,000000,FC Edmonton,9725,c60000,North Carolina FC
445873,2016,north+american+soccer+league,9725,000000,North Carolina FC,18159,C60000,Miami FC
445878,2016,north+american+soccer+league,9725,000000,North Carolina FC,17359,C60000,Fort Lauderdale Strikers
445888,2016,north+american+soccer+league,17361,000000,Tampa Bay Rowdies,9725,c60000,North Carolina FC
445893,2016,north+american+soccer+league,9725,000000,North Carolina FC,17356,C60000,Ottawa Fury FC
445897,2016,north+american+soccer+league,18158,000000,Rayo OKC,9725,c60000,North Carolina FC
445904,2016,north+american+soccer+league,9725,000000,North Carolina FC,17362,000099,Minnesota United FC
446411,2016,north+american+soccer+league,9725,000000,North Carolina FC,17355,C60000,New York Cosmos
446412,2016,north+american+soccer+league,17355,000000,New York Cosmos,9725,c60000,North Carolina FC
446413,2016,north+american+soccer+league,17355,000000,New York Cosmos,9725,c60000,North Carolina FC
448783,2016,north+american+soccer+league,9725,000000,North Carolina FC,17826,C60000,Charlotte Independence
449336,2016,north+american+soccer+league,9725,000000,North Carolina FC,189,C60000,New England Revolution
457333,2016,north+american+soccer+league,9725,000000,North Carolina FC,371,60223B,West Ham United
