441611,2016,singapore+s-league,24029660,5,,1,1.0,0.0,8891,t,f,f,,Jeje Lalpekhula,<b>Jeje Lalpekhula</b> - 5' <br>Goal,(5'),Shot by Jeje Lalpekhula,1
441611,2016,singapore+s-league,24029661,41,,1,1.0,0.0,8891,t,f,f,,Cornell Glenn,<b>Cornell Glenn</b> - 41' <br>Goal,(41'),Shot by Cornell Glenn,1
441611,2016,singapore+s-league,24029662,43,,1,0.0,1.0,7998,t,f,f,,Muhammad Hanapi,<b>Muhammad Hanapi</b> - 43' <br>Goal,(43'),Shot by Muhammad Hanapi,1
441611,2016,singapore+s-league,24029663,83,,2,1.0,0.0,8891,t,f,f,,Katsumi Yusa,<b>Katsumi Yusa</b> - 83' <br>Goal,(83'),Shot by Katsumi Yusa,1
444160,2016,singapore+s-league,24268308,34,,1,1.0,0.0,17736,t,f,f,,Stipe  Plazibat,<b>Stipe  Plazibat</b> - 34' <br>Goal,(34'),Shot by Stipe  Plazibat,1
444162,2016,singapore+s-league,24285998,74,,2,1.0,0.0,7938,t,f,f,,Sahil Suhaimi,<b>Sahil Suhaimi</b> - 74' <br>Goal,(74'),Shot by Sahil Suhaimi,1
444162,2016,singapore+s-league,24286018,77,,2,0.0,1.0,17734,t,f,f,,Ramazotti,<b>Ramazotti</b> - 77' <br>Goal,(77'),Shot by Ramazotti,1
444163,2016,singapore+s-league,24286029,8,,1,0.0,1.0,8011,t,f,f,,Atsushi Kawata,<b>Atsushi Kawata</b> - 8' <br>Goal,(8'),Shot by Atsushi Kawata,1
444163,2016,singapore+s-league,24286030,56,,2,0.0,1.0,8011,t,f,f,,Atsushi Kawata,<b>Atsushi Kawata</b> - 56' <br>Goal,(56'),Shot by Atsushi Kawata,1
444163,2016,singapore+s-league,24286031,65,,2,0.0,1.0,8011,t,f,f,,Atsushi Kawata,<b>Atsushi Kawata</b> - 65' <br>Goal,(65'),Shot by Atsushi Kawata,1
444163,2016,singapore+s-league,24286041,70,,2,0.0,1.0,8011,t,f,f,,Masaya Jitozono,<b>Masaya Jitozono</b> - 70' <br>Penalty - Scored,(70' PEN),Shot by Masaya Jitozono,1
444163,2016,singapore+s-league,24286054,79,,2,0.0,1.0,8011,t,f,f,,Atsushi Kawata,<b>Atsushi Kawata</b> - 79' <br>Goal,(79'),Shot by Atsushi Kawata,1
444164,2016,singapore+s-league,24371832,15,,1,0.0,1.0,7938,t,f,f,,Branko Cubrilo,<b>Branko Cubrilo</b> - 15' <br>Goal,(15'),Shot by Branko Cubrilo,1
444164,2016,singapore+s-league,24371852,66,,2,0.0,1.0,7938,t,f,f,,Mohammad Hameed,<b>Mohammad Hameed</b> - 66' <br>Goal,(66'),Shot by Mohammad Hameed,1
444165,2016,singapore+s-league,24386762,8,,1,1.0,0.0,7998,t,f,f,,Shahdan Sulaiman,<b>Shahdan Sulaiman</b> - 8' <br>Goal,(8'),Shot by Shahdan Sulaiman,1
444165,2016,singapore+s-league,24386763,11,,1,1.0,0.0,7998,t,f,f,,Ismadi Mukhtar,<b>Ismadi Mukhtar</b> - 11' <br>Goal,(11'),Shot by Ismadi Mukhtar,1
444165,2016,singapore+s-league,24386764,20,,1,1.0,0.0,7998,t,f,f,,Jermaine Pennant,<b>Jermaine Pennant</b> - 20' <br>Goal,(20'),Shot by Jermaine Pennant,1
444165,2016,singapore+s-league,24386765,26,,1,0.0,1.0,17736,t,f,f,,Stipe  Plazibat,<b>Stipe  Plazibat</b> - 26' <br>Goal,(26'),Shot by Stipe  Plazibat,1
444165,2016,singapore+s-league,24386767,84,,2,1.0,0.0,7998,t,f,f,,Fazrul Nawaz,<b>Fazrul Nawaz</b> - 84' <br>Goal,(84'),Shot by Fazrul Nawaz,1
444166,2016,singapore+s-league,24396145,31,,1,0.0,1.0,7939,t,t,f,,Nurullah Hussein,<b>Nurullah Hussein</b> - 31' <br>Own Goal,(31' OG),Shot by Nurullah Hussein,1
444166,2016,singapore+s-league,24396139,55,,2,1.0,0.0,7939,t,f,f,,Jamil Ali,<b>Jamil Ali</b> - 55' <br>Goal,(55'),Shot by Jamil Ali,1
444167,2016,singapore+s-league,24402300,6,,1,1.0,0.0,17734,t,f,f,,Brian McLean,<b>Brian McLean</b> - 6' <br>Goal,(6'),Shot by Brian McLean,1
