487972,2017,english+national+league,t352,,0,0,0,0,0,0,0,-1,352,,,
487972,2017,english+national+league,t13884,,0,0,0,0,0,0,0,-1,13884,,,
487973,2017,english+national+league,t3231,,0,0,0,0,0,0,0,-1,3231,,,
487973,2017,english+national+league,t632,,0,0,0,0,0,0,0,-1,632,,,
487974,2017,english+national+league,t7156,,0,0,0,0,0,0,0,-1,7156,,,
487974,2017,english+national+league,t3129,,0,0,0,0,0,0,0,-1,3129,,,
487975,2017,english+national+league,t642,,0,0,0,0,0,0,0,-1,642,,,
487975,2017,english+national+league,t292,,0,0,0,0,0,0,0,-1,292,,,
487976,2017,english+national+league,t316,,0,0,0,0,0,0,0,-1,316,,,
487976,2017,english+national+league,t275,,0,0,0,0,0,0,0,-1,275,,,
487977,2017,english+national+league,t290,,0,0,0,0,0,0,0,-1,290,,,
487977,2017,english+national+league,t293,,0,0,0,0,0,0,0,-1,293,,,
487978,2017,english+national+league,t13061,,0,0,0,0,0,0,0,-1,13061,,,
487978,2017,english+national+league,t3897,,0,0,0,0,0,0,0,-1,3897,,,
487979,2017,english+national+league,t321,,0,0,0,0,0,0,0,-1,321,,,
487979,2017,english+national+league,t640,,0,0,0,0,0,0,0,-1,640,,,
487980,2017,english+national+league,t3110,,0,0,0,0,0,0,0,-1,3110,,,
487980,2017,english+national+league,t312,,0,0,0,0,0,0,0,-1,312,,,
487981,2017,english+national+league,t2595,,0,0,0,0,0,0,0,-1,2595,,,
487981,2017,english+national+league,t2588,,0,0,0,0,0,0,0,-1,2588,,,
487982,2017,english+national+league,t345,,0,0,0,0,0,0,0,-1,345,,,
487982,2017,english+national+league,t323,,0,0,0,0,0,0,0,-1,323,,,
487983,2017,english+national+league,t3138,,0,0,0,0,0,0,0,-1,3138,,,
487983,2017,english+national+league,t309,,0,0,0,0,0,0,0,-1,309,,,
487984,2017,english+national+league,t632,,0,0,0,0,0,0,0,-1,632,,,
487984,2017,english+national+league,t642,,0,0,0,0,0,0,0,-1,642,,,
487985,2017,english+national+league,t3129,,0,0,0,0,0,0,0,-1,3129,,,
487985,2017,english+national+league,t2595,,0,0,0,0,0,0,0,-1,2595,,,
487986,2017,english+national+league,t293,,0,0,0,0,0,0,0,-1,293,,,
487986,2017,english+national+league,t3138,,0,0,0,0,0,0,0,-1,3138,,,
487987,2017,english+national+league,t3897,,0,0,0,0,0,0,0,-1,3897,,,
487987,2017,english+national+league,t316,,0,0,0,0,0,0,0,-1,316,,,
487988,2017,english+national+league,t275,,0,0,0,0,0,0,0,-1,275,,,
