    team     | p  | w  | d | l  | gf | ga | gd  | pts 
-------------+----+----+---+----+----+----+-----+-----
 Chelsea     | 16 | 13 | 1 |  2 | 34 | 11 |  23 |  40
 Liverpool   | 16 | 10 | 4 |  2 | 40 | 20 |  20 |  34
 Arsenal     | 16 | 10 | 4 |  2 | 37 | 17 |  20 |  34
 Man City    | 16 | 10 | 3 |  3 | 34 | 19 |  15 |  33
 Tottenham   | 16 |  8 | 6 |  2 | 27 | 11 |  16 |  30
 Man Utd     | 16 |  7 | 6 |  3 | 22 | 17 |   5 |  27
 West Brom   | 16 |  6 | 5 |  5 | 23 | 19 |   4 |  23
 Everton     | 16 |  6 | 5 |  5 | 21 | 20 |   1 |  23
 Southampton | 16 |  5 | 6 |  5 | 14 | 15 |  -1 |  21
 Bournemouth | 16 |  6 | 3 |  7 | 22 | 25 |  -3 |  21
 Watford     | 16 |  6 | 3 |  7 | 21 | 28 |  -7 |  21
 Stoke       | 16 |  5 | 5 |  6 | 17 | 22 |  -5 |  20
 Burnley     | 16 |  5 | 2 |  9 | 15 | 26 | -11 |  17
 Leicester   | 16 |  4 | 4 |  8 | 21 | 27 |  -6 |  16
 West Ham    | 16 |  4 | 4 |  8 | 18 | 31 | -13 |  16
 C Palace    | 16 |  4 | 3 |  9 | 28 | 31 |  -3 |  15
 Boro        | 16 |  3 | 6 |  7 | 13 | 19 |  -6 |  15
 Swansea     | 16 |  3 | 3 | 10 | 20 | 34 | -14 |  12
 Hull        | 16 |  3 | 3 | 10 | 14 | 35 | -21 |  12
 Sunderland  | 16 |  3 | 2 | 11 | 14 | 28 | -14 |  11
(20 rows)

