    team     | p  | w | d | l | gf | ga | gd  | pts 
-------------+----+---+---+---+----+----+-----+-----
 Liverpool   | 11 | 8 | 2 | 1 | 30 | 14 |  16 |  26
 Chelsea     | 11 | 8 | 1 | 2 | 26 |  9 |  17 |  25
 Man City    | 11 | 7 | 3 | 1 | 25 | 10 |  15 |  24
 Arsenal     | 11 | 7 | 3 | 1 | 24 | 11 |  13 |  24
 Tottenham   | 11 | 5 | 6 | 0 | 15 |  6 |   9 |  21
 Man Utd     | 11 | 5 | 3 | 3 | 16 | 13 |   3 |  18
 Everton     | 11 | 5 | 3 | 3 | 15 | 13 |   2 |  18
 Watford     | 11 | 4 | 3 | 4 | 15 | 19 |  -4 |  15
 Burnley     | 11 | 4 | 2 | 5 | 11 | 15 |  -4 |  14
 Southampton | 11 | 3 | 4 | 4 | 12 | 12 |   0 |  13
 West Brom   | 11 | 3 | 4 | 4 | 12 | 15 |  -3 |  13
 Stoke       | 11 | 3 | 4 | 4 | 13 | 18 |  -5 |  13
 Bournemouth | 11 | 3 | 3 | 5 | 13 | 16 |  -3 |  12
 Leicester   | 11 | 3 | 3 | 5 | 13 | 18 |  -5 |  12
 Boro        | 11 | 2 | 5 | 4 | 10 | 12 |  -2 |  11
 C Palace    | 11 | 3 | 2 | 6 | 16 | 19 |  -3 |  11
 West Ham    | 11 | 3 | 2 | 6 | 11 | 20 |  -9 |  11
 Hull        | 11 | 3 | 1 | 7 | 10 | 24 | -14 |  10
 Swansea     | 11 | 1 | 2 | 8 | 10 | 21 | -11 |   5
 Sunderland  | 11 | 1 | 2 | 8 |  9 | 21 | -12 |   5
(20 rows)

